onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	0	STATUS	n/a	n/a	boundary
851.8210000000	1.0000000000	851821	control 01/05: listen to digit 1 (first) in 5 digit sequence	n/a	n/a	500105
853.8350000000	1.0000000000	853835	control 02/05: listen to digit 2 in 5 digit sequence	n/a	n/a	500205
855.8460000000	1.0000000000	855846	control 03/05: listen to digit 3 in 5 digit sequence	n/a	n/a	500305
857.8610000000	1.0000000000	857861	control 04/05: listen to digit 4 in 5 digit sequence	n/a	n/a	500405
859.8840000000	1.0000000000	859884	control 05/05: listen to digit 5 (last) in 5 digit sequence	n/a	n/a	500505
872.4820000000	1.0000000000	872482	control 01/09: listen to digit 1 (first) in 9 digit sequence	n/a	n/a	500109
874.5080000000	1.0000000000	874508	control 02/09: listen to digit 2 in 9 digit sequence	n/a	n/a	500209
876.5230000000	1.0000000000	876523	control 03/09: listen to digit 3 in 9 digit sequence	n/a	n/a	500309
878.5500000000	1.0000000000	878550	control 04/09: listen to digit 4 in 9 digit sequence	n/a	n/a	500409
880.5760000000	1.0000000000	880576	control 05/09: listen to digit 5 in 9 digit sequence	n/a	n/a	500509
882.5840000000	1.0000000000	882584	control 06/09: listen to digit 6 in 9 digit sequence	n/a	n/a	500609
884.5980000000	1.0000000000	884598	control 07/09: listen to digit 7 in 9 digit sequence	n/a	n/a	500709
886.6220000000	1.0000000000	886622	control 08/09: listen to digit 8 in 9 digit sequence	n/a	n/a	500809
888.6250000000	1.0000000000	888625	control 09/09: listen to digit 9 (last) in 9 digit sequence	n/a	n/a	500909
901.2520000000	1.0000000000	901252	control 01/13: listen to digit 1 (first) in 13 digit sequence	n/a	n/a	500113
903.2490000000	1.0000000000	903249	control 02/13: listen to digit 2 in 13 digit sequence	n/a	n/a	500213
905.2760000000	1.0000000000	905276	control 03/13: listen to digit 3 in 13 digit sequence	n/a	n/a	500313
907.3080000000	1.0000000000	907308	control 04/13: listen to digit 4 in 13 digit sequence	n/a	n/a	500413
909.3240000000	1.0000000000	909324	control 05/13: listen to digit 5 in 13 digit sequence	n/a	n/a	500513
911.3380000000	1.0000000000	911338	control 06/13: listen to digit 6 in 13 digit sequence	n/a	n/a	500613
913.3570000000	1.0000000000	913357	control 07/13: listen to digit 7 in 13 digit sequence	n/a	n/a	500713
915.3830000000	1.0000000000	915383	control 08/13: listen to digit 8 in 13 digit sequence	n/a	n/a	500813
917.4030000000	1.0000000000	917403	control 09/13: listen to digit 9 in 13 digit sequence	n/a	n/a	500913
