index	timestamp	label
175	1607160111.70364	500113
235	1607160113.72359	500213
296	1607160115.76199	500313
357	1607160117.79976	500413
417	1607160119.83573	500513
478	1607160121.85453	500613
539	1607160123.91042	500713
599	1607160125.94217	500813
660	1607160127.9622	500913
721	1607160130.02867	501013
781	1607160132.03584	501113
842	1607160134.05826	501213
903	1607160136.12074	501313
1279	1607160148.74371	500105
1339	1607160150.76559	500205
1400	1607160152.79195	500305
1461	1607160154.83591	500405
1521	1607160156.84854	500505
1895	1607160169.48038	500109
1956	1607160171.5103	500209
2016	1607160173.53817	500309
2077	1607160175.55732	500409
2138	1607160177.58088	500509
2198	1607160179.62591	500609
2259	1607160181.64034	500709
2320	1607160183.69885	500809
2380	1607160185.71225	500909
2757	1607160198.33885	6001051
2817	1607160200.34295	6002051
2877	1607160202.37893	6003051
2938	1607160204.31597	6004051
2999	1607160206.44014	6005051
3584	1607160226.0438	6001131
3645	1607160228.09073	6002131
3705	1607160230.09546	6003131
3766	1607160232.13977	6004131
3826	1607160234.17707	6005130
3887	1607160236.19948	6006131
3948	1607160238.25076	6007130
4008	1607160240.27699	6008130
4069	1607160242.3237	6009130
4130	1607160244.31771	6010130
4190	1607160246.35265	6011130
4250	1607160248.37195	6012130
4311	1607160250.43035	6013130
5135	1607160278.05097	6001091
5196	1607160280.08661	6002090
5256	1607160282.09458	6003090
5317	1607160284.10493	6004091
5378	1607160286.16937	6005090
5438	1607160288.17165	6006090
5499	1607160290.21802	6007090
5560	1607160292.24946	6008090
5620	1607160294.28274	6009090
6319	1607160317.91233	6001091
6380	1607160319.94015	6002091
6440	1607160321.95652	6003091
6501	1607160324.00106	6004090
6562	1607160326.01634	6005091
6622	1607160328.08995	6006090
6683	1607160330.10621	6007090
6744	1607160332.13856	6008090
6804	1607160334.18178	6009090
7509	1607160357.78503	6001131
7570	1607160359.84322	6002131
7631	1607160361.85089	6003130
7691	1607160363.89805	6004130
7752	1607160365.92827	6005130
7813	1607160367.96295	6006130
7873	1607160369.97538	6007130
7934	1607160372.00571	6008130
7995	1607160374.07388	6009130
8055	1607160376.08918	6010130
8116	1607160378.13376	6011130
8177	1607160380.14094	6012130
8237	1607160382.19293	6013130
9062	1607160409.81097	6001131
9119	1607160411.84005	6002131
9179	1607160413.84576	6003131
9240	1607160415.88648	6004130
9300	1607160417.90677	6005130
9361	1607160419.95008	6006130
9422	1607160421.94136	6007130
9482	1607160424.01275	6008130
9543	1607160426.04304	6009130
9604	1607160428.06357	6010130
9664	1607160430.11365	6011130
9725	1607160432.13243	6012130
9786	1607160434.1765	6013130
