onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	0	STATUS	n/a	n/a	boundary
752.5000000000	1.0000000000	752500	control 01/05: listen to digit 1 (first) in 5 digit sequence	n/a	n/a	500105
754.5090000000	1.0000000000	754509	control 02/05: listen to digit 2 in 5 digit sequence	n/a	n/a	500205
756.5520000000	1.0000000000	756552	control 03/05: listen to digit 3 in 5 digit sequence	n/a	n/a	500305
758.5740000000	1.0000000000	758574	control 04/05: listen to digit 4 in 5 digit sequence	n/a	n/a	500405
760.6120000000	1.0000000000	760612	control 05/05: listen to digit 5 (last) in 5 digit sequence	n/a	n/a	500505
773.2300000000	1.0000000000	773230	control 01/09: listen to digit 1 (first) in 9 digit sequence	n/a	n/a	500109
775.2480000000	1.0000000000	775248	control 02/09: listen to digit 2 in 9 digit sequence	n/a	n/a	500209
777.2820000000	1.0000000000	777282	control 03/09: listen to digit 3 in 9 digit sequence	n/a	n/a	500309
779.3350000000	1.0000000000	779335	control 04/09: listen to digit 4 in 9 digit sequence	n/a	n/a	500409
781.3760000000	1.0000000000	781376	control 05/09: listen to digit 5 in 9 digit sequence	n/a	n/a	500509
783.3930000000	1.0000000000	783393	control 06/09: listen to digit 6 in 9 digit sequence	n/a	n/a	500609
785.4350000000	1.0000000000	785435	control 07/09: listen to digit 7 in 9 digit sequence	n/a	n/a	500709
787.4800000000	1.0000000000	787480	control 08/09: listen to digit 8 in 9 digit sequence	n/a	n/a	500809
789.4960000000	1.0000000000	789496	control 09/09: listen to digit 9 (last) in 9 digit sequence	n/a	n/a	500909
802.0820000000	1.0000000000	802082	control 01/13: listen to digit 1 (first) in 13 digit sequence	n/a	n/a	500113
804.1280000000	1.0000000000	804128	control 02/13: listen to digit 2 in 13 digit sequence	n/a	n/a	500213
806.1610000000	1.0000000000	806161	control 03/13: listen to digit 3 in 13 digit sequence	n/a	n/a	500313
808.2150000000	1.0000000000	808215	control 04/13: listen to digit 4 in 13 digit sequence	n/a	n/a	500413
810.2300000000	1.0000000000	810230	control 05/13: listen to digit 5 in 13 digit sequence	n/a	n/a	500513
812.2880000000	1.0000000000	812288	control 06/13: listen to digit 6 in 13 digit sequence	n/a	n/a	500613
